ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10046847,Roadster Men Blue Super Skinny Fit Mid-Rise Low Distress Stretchable Jeans,Roadster,Men,1299,7,"Blue medium wash 5-pocket mid-rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10060375,CODE by Lifestyle Men Navy Blue Regular Fit Checked Casual Shirt,CODE by Lifestyle,Men,849,5,"Navy Blue checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10061121,CODE by Lifestyle Men Navy Blue Slim Fit Self Design Formal Trousers,CODE by Lifestyle,Men,1699,5,"Navy Blue self-design mid-rise trousers, zip closure, and 4 pockets       Disclaimer: The stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt.",Blue
10039459,LA LOFT Women Black & White Fit and Flare Dress,LA LOFT,Women,920,5,"Black and White printed woven fit and flare %S, has  shoulder straps, sleeveless, an attached lining, and flared hem", Black
10052379,Fastrack Women White Analogue Watch 68008SL01,Fastrack,Women,1116,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Purple regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", White
10054887,Veni Vidi Vici Women White Bodycon Dress,Veni Vidi Vici,Women,756,5,"White solid knitted bodycon dress, has shoulder straps, ruching detail with drawstring, and straight hem", White
1005119,Arrow Sport Grey Melange Woollen Sweater,Arrow Sport,Men,1649,5,"Grey melange sweater in a knitted pattern, has a V-neck, long sleeves, ribbed hem", Grey
10038141,Infuzze Women Oxidised Silver-Toned Brass-Plated Peacock Shaped Drop Earrings,Infuzze,Women,432,4,Silver-toned oxidized textured peacock shaped drop earringsPlating: Brass-platedClosure: Post and back, Silver
10052215,Fastrack Women White & Blue Analogue Watch,Fastrack,Women,1880,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset TimeStrap style: Blue regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case",Blue
10051101,Soumya White & Blue Single Window Curtain,Soumya,Unisex,838,4,Set content: Single Window curtainsColour: White and BluePattern: Ethnic Motifs WindowLight blocking: RegularFitting: EyeletLining: No,Blue
10063563,Harvard Men Cream-Coloured Sneakers,Harvard,Men,2799,5,"A pair of round-toe cream-coloured sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Red
10054555,Veni Vidi Vici Women Coral Red Solid Fitted Top,Veni Vidi Vici,Women,516,5,"Coral red solid knitted fitted top with cut-out detail, has a high neck, sleeveless, and concealed zip closure", Red
10060661,CODE by Lifestyle Men Green Striped Polo Collar T-shirt,CODE by Lifestyle,Men,449,4,"Green striped T-shirt, has a polo collar, and short sleeves", Green
10038517,Levis Men Blue 511 Slim Fit Mid-Rise Clean Look Stretchable Jeans,Levis,Men,2039,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10052591,Fastrack Men Blue Analogue Watch,Fastrack,Men,3146,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, CalendarStrap style: Black regular, leather strap with a tang closureWater resistance: 50 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Fastrack case",Blue
10053889,Simply Girls Red & White Set Of 2 Tops,Simply,Girls,465,5,"Set Of 2 Red and White striped and solid knitted regular tops, has a round neck, short sleeves, and button closure, has embroidered detail", Red
10052149,Fastrack Women Maroon Analogue Watch 68009PP06,Fastrack,Women,1756,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Red regular, silicon strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Maroon
10058357,Roadster Women Blue Skinny Fit Mid-Rise Low Distress Stretchable Jeans,Roadster,Women,1299,7,"Blue medium wash 5-pocket mid-rise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10051257,Vishudh Women Off-White & Red Printed A-Line Kurta,Vishudh,Women,1049,5,"Off-White and Red printed A-line kurta, has a keyhole neck, three-quarter sleeves, flared hem, and front slitComes with attached longling shrug", Red
10058303,Roadster Women Black Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans,Roadster,Women,1299,7,"Black dark wash 5-pocket mid-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops", Black
10052621,Sonata Men Dark Green Leather Straps Analogue Watch 77085PL02,Sonata,Men,875,6,"Pack Contains: single watchDisplay: analogueMovement: quartzPower Source: batteryDial style: Dark green solid round plastic dialFeatures: reset timeStrap Style: brown, regular, leather strap with a tang closure Water resistance: 30 mComes in a signature Sonata caseWarranty: 1 yearWarranty provided by brand/manufacturer", Green
10038935,Kraus Jeans Women Blue Faded Skinny Fit Denim Capris,Kraus Jeans,Women,747,5,"Blue high-rise faded capris, button closure, and 5 pockets",Blue
10063557,Harvard Men Blue Sneakers,Harvard,Men,3499,5,"A pair of round-toe blue sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Blue
10039485,LA LOFT Women Blue & White Regular Fit Striped Casual Shirt,LA LOFT,Women,835,5,"Blue and White striped casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem",Blue
10043701,Cherry Crumble Boys Red & Blue Solid Cardigan,Cherry Crumble,Boys,909,3,"Red and Blue solid cardigan, has a mock collar, long sleeves, zip closure, and ribbed hem",Blue
10046867,Roadster Men Navy Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,599,7,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10051149,Soumya White & Green Single Window Curtain,Soumya,Unisex,838,4,Set content: Single Window curtainsColour: White and GreenPattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No, Green
10051175,Soumya White Set of Single Long Door Curtains,Soumya,Unisex,909,4,Set content: Single Long Door curtainsColour: WhitePattern: Self Design Long DoorLight blocking: RegularFitting: EyeletLining: No, White
10048095,Sir Corbett Men Tan Brown Semiformal Derbys,Sir Corbett,Men,824,5,A pair of tan round-toed semiformal Derbys with side lace-upsSynthetic upperCushioned footbedTextured PU outsole with a stacked heel, Brown
10054915,Veni Vidi Vici Women Yellow Solid Bodycon Dress,Veni Vidi Vici,Women,756,5,"Yellow solid knitted bodycon dress with tie-up detail, has shoulder straps, straight hem", Yellow
10058355,Roadster Women Navy Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Roadster,Women,1799,7,"Navy blue dark wash 5-pocket high-rise jeans with frayed detail at the hem, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10051179,Soumya White Set of Single Long Door Curtains,Soumya,Unisex,909,4,Set content: Single Long Door curtainsColour: WhitePattern: Self Design Long DoorLight blocking: RegularFitting: EyeletLining: No, White
10055865,Fame Forever by Lifestyle Men Navy Blue Printed Round Neck T-shirt,Fame Forever by Lifestyle,Men,299,4,"Navy Blue printed T-shirt, has a round neck, and short sleeves",Blue
10051903,Titan Men White Analogue Watch 90106KM01,Titan,Men,6956,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Chronograph, Date Aperture, Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
1005144,Arrow Sport Off-White Woollen Cardigan,Arrow Sport,Men,1999,4,"Off-white and navy blue cardigan, has a V-neck, a full button placket, long sleeves with elbow patches", White
10054835,Veni Vidi Vici Red Solid Ruched Bodycon Dress,Veni Vidi Vici,Women,756,5,"Red solid knitted bodycon dress with tie-up detail, has shoulder straps, sleeveless, and straight hem", Red
10054361,Yuris Women Pink & White Printed Straight Kurta,Yuris,Women,599,6,"Pink and white printed straight kurta, has a keyhole neck, sleeveless, straight hem, and side slits", White
10058369,Roadster Women Grey Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,1299,7,"Grey medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops", Grey
10041407,HERE&NOW Women Black & Green Printed Shorts,HERE&NOW,Women,359,5,"Black and green printed mid-rise regular shorts, has 2 pockets, and drawstring closure", Green
10063507,Red Tape Men Black Leather Formal Slip-Ons,Red Tape,Men,1423,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upper, has a textured detailCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red
10052123,Sonata Blush Women Navy Blue Analogue watch 8151WM03,Sonata,Women,1749,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Rose Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case",Blue
10052083,Sonata Reloaded Men Blue Analogue watch 7924SM07,Sonata,Men,1399,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case",Blue
10046857,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,1299,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10052381,Fastrack Women Black Analogue Watch 68009PP04,Fastrack,Women,1596,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Pink regular, silicon strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", Black
10060131,CODE by Lifestyle Men Grey & Navy Blue Regular Fit Checked Casual Shirt,CODE by Lifestyle,Men,949,6,"Grey and Navy Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10048347,Elizabeth Arden Beautiful Color Seductive Magenta Bold Liquid Lipstick 09,Elizabeth Arden,Women,2040,2,"Shade nameSeductive Magenta 09What it isLiquid lipstickWhat it doesCreamy, high impact lip color combines the coverage and intensity of lipstick with the finish of a glossLips are saturated with intense color while rich emollients leave them feeling luxuriously moisturised and comfortableLong-lasting color that doesn't feather or bleedUsing the unique flocked tip applicator, push the lever of the click pen up to release just the right amount of product.", Magenta
10051679,LA LOFT Women Blue Solid Crop Top,LA LOFT,Women,764,5,"Blue solid woven regular crop top, has a mandarin collar, short sleeves and ruffle detail",Blue
10052321,Titan Neo Men White Analogue watch 1806SL01,Titan,Men,2876,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Black regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a  Titan case", White
10054215,Oxolloxo Men Navy Blue Regular Fit Solid Regular Trousers,Oxolloxo,Men,1299,5,"Navy Blue solid mid-rise trousers, button closure, and 4 pockets",Blue
10058379,Roadster Women Grey Skinny Fit Mid-Rise Low Distress Stretchable Cropped Jeans,Roadster,Women,574,7,"Grey light wash 5-pocket mid-rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops", Grey
10051893,Titan Men Black Analogue Watch 1774YL01,Titan,Men,2076,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset Time, CalendarStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10036611,ColorPlus Men Beige Regular Fit Printed Casual Shirt,ColorPlus,Men,699,5,"Beige printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Beige
10054369,Yuris Women Green & Blue Printed Kurta with Palazzos,Yuris,Women,869,6,"Green and blue printed kurta with palazzosGreen and blue straight calf length kurta, has a mandarin collar, three-quarter sleeves, straight hemGreen and blue checked palazzos, slip-on closure",Blue
10041421,HERE&NOW Women Off-White Printed Regular Fit Regular Shorts,HERE&NOW,Women,399,5,"Off-White printed mid-rise regular shorts, has 2 pockets, button and zip closure, waist tie-ups", White
10051897,Sonata Splash Women White Analogue watch 87019YL02,Sonata,Women,1075,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset TimeStrap style: Pink regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", White
10043627,Cherry Crumble Girls Grey Printed Sweater,Cherry Crumble,Girls,857,3,"Grey printed sweater, has a round neck, long sleeves, and straight hem", Grey
10058443,Roadster Women Grey Skinny Fit Mid-Rise Clean Look Jeans,Roadster,Women,1299,5,"Grey medium wash 4-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Grey
10053983,Dynamocks Unisex Yellow & Green Patterned Calf-Length Socks,Dynamocks,Unisex,247,3,"A pair of yellow and green patterned calf-length socks, has an elasticated mouth and a flat-toe seam", Green
10052091,Titan Octane Men White Analogue watch 90104KL01,Titan,Men,5996,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: ChronographStrap style: Brown regular, leather strap with a foldover closureWater resistance: 100 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10051523,Kvsfab Women Multicoloured Maxi Dress,Kvsfab,Women,1891,5,"Multicoloured printed knitted maxi %S, has a round neck, three-quarter sleeves, concealed zip closure, and asymmetric hem", Red
10041839,INCOLOR Women Purple Jewel Queen 12 Lipstick 3.7g,INCOLOR,Women,299,6,"What It Is?:INCOLOR Women Jewel Queen 12 Lipstick 3.7gColour Shade Name:PurpleWhat It Does?:Incolor's Jewel Queen Lipstick is a rich and nourishing lipstick packed with a creamy texture that glides on smoothly, is super long wearing and easy to apply. The lipstick glides on easily to deliver an instant pop of colour. It is specially formulated to provide your lips with a glossy finish and a moisturizing rich coverage for ultra-pigmented lips.Features:Ultra nourishing lip colour that delivers a full impact colourIt features a rich yet lightweight creme-based formulaProvides a silky smooth finish and a great colour pay offThe ultra comfortable formula, glides on like a dreamAbout The Brand:Established in 2009, INCOLOR is a leading global beauty company bringing a wide range of luxurious, high-quality makeup products at affordable prices. The products have international formulations and packaging with the premium appeal and high level of research to ensure that the products stand the test of quality and consistency.", Purple
10051081,Soumya Orange Single Door Curtain,Soumya,Unisex,736,4,Set content: Single Door curtainColour: OrangePattern: Self Design DoorLight blocking: RegularFitting: EyeletLining: No, Orange
10036695,ColorPlus Men Blue Tailored Fit Solid Casual Shirt,ColorPlus,Men,1124,5,"Blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10063511,Red Tape Men Black Leather Formal Slip-Ons,Red Tape,Men,1448,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upper, has a textured detailCushioned footbedTextured TPR outsoleWarranty: 3 months against manufacturing defectsWarranty provided by brand/manufacturer", Red
10040391,HOME DECOR INDIA Set of 4 Red & Gold-Toned Napkin Holders,HOME DECOR INDIA,Unisex,489,5,Set Content: 4 Napkin HoldersColour: Red and gold-tonedMaterial: MetalPattern: Printed, Red
10060479,CODE by Lifestyle Men Navy Blue Slim Fit Striped Formal Shirt,CODE by Lifestyle,Men,749,5,"Navy Blue striped formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10040587,Besiva Women Sea Green Solid Round Neck T-shirt,Besiva,Women,699,5,"Sea Green solid T-shirt, has a round neck, short sleeves", Green
10051245,Vishudh Women Sea Green Shirt Dress,Vishudh,Women,1299,5,"Sea Green printed woven shirt %S, has a shirt collar, three-quarter sleeves, button closure, and flared hem", Green
10060441,CODE by Lifestyle Men Orange & Off-White Regular Fit Checked Casual Shirt,CODE by Lifestyle,Men,949,5,"Orange and Off-white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", White
10050937,Soumya Turquoise Blue Single Door Curtain,Soumya,Unisex,743,4,Set content: Single Door curtainColour: Turquoise BluePattern: Self DesignLight blocking: RegularFitting: EyeletLining: No,Blue
10052325,Sonata Sleek Men White Analogue watch 7131SL02,Sonata,Men,1699,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Blue regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", White
10051585,DODO & MOA Women White & Blue Regular Fit Striped Culottes,DODO & MOA,Women,1861,5,"White and Blue striped mid-rise trousers, slip-on closure, and 2 pocketsComes with a fabric belt",Blue
10052771,Sonata Pair 2018 Unisex Blue Analogue watch NL79538118YM01,Sonata,Unisex,3425,5,"Set of 2 Analogue watchDisplay: AnalogueMovement: QuartzPower source: BatteryDial style: Solid rectangular metal dialFeatures: Reset TimeStrap style: Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mDisplay: AnalogueMovement: QuartzPower source: BatteryDial style: Solid oval metal dialFeatures: Reset TimeStrap style: Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturerComes in a signature Sonata case",Blue
10052695,Titan Men Black Analogue Watch 90100SM01,Titan,Men,6796,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10052527,Fastrack Men White Analogue Watch 3168SM01,Fastrack,Men,1960,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", White
10056573,Fame Forever by Lifestyle Men Off-White Solid Slim-Fit Joggers,Fame Forever by Lifestyle,Men,999,5,"Off-white solid slim-fit joggers, has an elasticated waistband with a drawstring fastening, three pockets, and cuffed hem", White
10043703,Cherry Crumble Boys Blue Solid Sweater,Cherry Crumble,Boys,927,3,"Blue solid sweater, has a V-neck, long sleeves, and straight hem",Blue
10058203,Roadster Women Blue Skinny Fit Mid-Rise Highly Distressed Stretchable Cropped Jeans,Roadster,Women,574,5,"Blue medium wash 5-pocket mid-rise cropped jeans, highly distressed, light fade, has a button and zip closure, and waistband with belt loops",Blue
10036461,ColorPlus Men Grey Tailored Fit Checked Formal Shirt,ColorPlus,Men,999,5,"Grey checked formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Red
10048143,Liberty Men Blue Solid Sliders,Liberty,Men,359,5,A pair of blue solid flip flopsPlastic upper materialCushioned footbedPatterned rubber outsole,Blue
10051261,Vishudh Women Maroon & Beige A-Line Dress,Vishudh,Women,1299,5,"Maroon and Beige printed woven A-line %S, has a round neck, three-quarter sleeves, button closure, and flared hem", Beige
10052195,Sonata Pair 2018 Unisex White Analogue watch NL79538118SL01,Sonata,Unisex,2799,5,"Set Of 2 Analogue WatchDisplay: AnalogueMovement: QuartzPower source: BatteryDial style: Solid rectangular metal dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mDisplay: AnalogueMovement: QuartzPower source: BatteryDial style: Solid oval metal dialFeatures: Reset TimeStrap style: Black regular, leather strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturerComes in a signature Sonata case", White
10058321,Roadster Women Grey Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Women,1699,5,"Grey medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops", Grey
10046839,Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,1299,7,"Blue light wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10058433,Roadster Women Blue Boyfriend Fit Mid-Rise Low Distress Stretchable Jeans,Roadster,Women,664,7,"Blue light wash 5-pocket mid-rise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops",Blue
10039015,StyleStone Girls Blue & Pink Denim Fit and Flare Dress,StyleStone,Girls,629,3,"Blue and Pink colourblocked woven fit and flare %S, has a round neck, sleeveless, button closure, and flared hem",Blue
10051487,Calvin Klein Unisex Red Large Trolley Suitcase,Calvin Klein,Unisex,11880,7,"Red large trolley suitcase secured with a TSA lockOne padded handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flap2 external zip pocket on the frontZipper detail to adjust the depthWarranty: 10 yearsWarranty provided by the brand owner/manufacturer", Red
10058459,Roadster Women Black Skinny Fit High-Rise Clean Look Stretchable Jeans With Distressed Hem,Roadster,Women,664,7,"Black medium wash 5-pocket high-rise jeans, clean look, heavy fade, has a button and zip closure, waistband with belt loops, and distressed hem", Black
10054553,Veni Vidi Vici Women Orange Solid Fitted Top,Veni Vidi Vici,Women,468,5,"Orange solid knitted fitted top with gathered and tie-up detail, has shoulder straps", Orange
10052147,Titan Women Blue Analogue Watch,Titan,Women,4156,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Multi FunctionStrap style: Rose Gold-Toned bracelet style, metal strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10048399,Elizabeth Arden Bold Defining Electric Blue 24 Hrs Liquid Eye Liner 03,Elizabeth Arden,Women,1120,3,"Shade nameElectric blue Shade number 03What it is Bold Defining 24 Hrs Liquid Eye LinerWhat it doesThe micro-fine applicator tip glides on with ease to create a precise, calligraphy-like look directly on the lash line.The applicator is ideal for creating a range of makeup looks from delicate everyday or classic cat eye to high drama and runway-ready.The buildable formula is waterproof, smudge proof, transfer proof, sweat proof, and quick drying.",Blue
10046949,OddCroft White & Black Ceramic Planter with Stand,OddCroft,Unisex,1392,5,Set Contents: 1 planterColour: White and blackPattern: Marble finishShape: CylindricalType: Wall planterMaterial: Ceramic, Black
10052503,Sonata Men Black Printed Leather Strap Analogue Watch 77086PL01,Sonata,Men,875,6,"Pack Contains: Single watchDisplay: AnalogueMovement: QuartzPower Source: BatteryDial style: Black printed round stainless steel dialFeatures: Reset timeStrap Style: Mustard yellow, regular, leather strap with a tang closureWater resistance: 30 mComes in a signature Sonata caseWarranty: 1 yearWarranty provided by brand/manufacturer", Black
10051439,Call It Spring Men Black Solid Room Slippers,Call It Spring,Men,1499,5,A pair of black solid flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 1 monthWarranty provided by brand/manufacturer, Black
10052111,Titan Workwear Women White Analogue watch NL2595SL01,Titan,Women,3596,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Multi FunctionStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10051315,Tokyo Talkies Women White Solid Peplum Top,Tokyo Talkies,Women,1299,5,"White solid woven peplum top, has a round neck, three-quarter sleeves, and button closure, has a lace insert detail", White
10052371,Fastrack Women White Analogue Watch 6168SM02,Fastrack,Women,2076,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round metal dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Fastrack case", White
10058305,Roadster Women Blue Skinny Fit Mid-Rise Highly Distressed Stretchable Cropped Jeans,Roadster,Women,574,5,"Blue light wash 5-pocket mid-rise cropped jeans, highly distressed, light fade, has a button and zip closure, and waistband with belt loops",Blue
10063211,Dynamocks Unisex Pack Of 2 Patterned Calf-Length Animal Printed Socks,Dynamocks,Unisex,351,5,"Pack of two patterned calf-length socks in mustard yellow and white, each has an elasticated mouth and a flat-toe seam",
1005558,Vero Moda Black Sleeveless Embroidered Cardigan,Vero Moda,Women,1048,5,"Black embroidered cardigan, has a V-neck with a concealed full press-button placket and sleeveless", Red
10052351,Titan Forever Kolkata Men Grey Analogue watch 1740WL01,Titan,Men,3057,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round stainless steel dialFeatures: Reset TimeStrap style: Brown regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Grey
10054533,Veni Vidi Vici Women Maroon Solid Fitted Crop Top,Veni Vidi Vici,Women,468,5,"Maroon solid knitted fitted crop top with cut-out detail, has a scoop neck, long sleeves, and ruching detail with drawstring", Maroon
10058205,Roadster Women Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans,Roadster,Women,1299,5,"Blue medium wash 5-pocket mid-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops",Blue
10054429,Veni Vidi Vici Women Blue Solid Fitted Top,Veni Vidi Vici,Women,468,5,"Blue solid knitted fitted top with cut out and tie-up detail, has a boat neck, and long sleeves",Blue
10062309,CHUTPUT Kids Multicoloured Self Design Sweater with Applique Detail,CHUTPUT,Unisex Kids,1125,4,"Multicoloured self-design sweater with applique detail, has a round neck, long sleeves, button closure, and straight hemComes with a matching beanie cap", Red
10050761,The Kaftan Company Women Lavender Printed Kaftan Top,The Kaftan Company,Women,4000,5,Lavender printed  kaftan  top and has a V-neck, Lavender
10051317,Tokyo Talkies Women Navy Blue Solid Top,Tokyo Talkies,Women,699,5,"Navy Blue solid woven regular top, has a round neck, three-quarter sleeves, and button closure, has lace insert detail",Blue
10058467,Roadster Women Charcoal Grey Skinny Fit High-Rise Clean Look Stretchable Jeans,Roadster,Women,664,7,"Charcoal grey medium wash 5-pocket High-Rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Grey
10058201,Roadster Women Black Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,Roadster,Women,524,5,"Black dark wash 5-pocket mid-rise cropped jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops", Black
1004316,Wishful by W Women Green Printed Kurta,W,Women,3299,4,"Green printed kurta with sequinned detail, has a round neck, three-quarter sleeves, a keyhole detail on the back with a button-and-loop closure, and side slits", Green
10052081,Zoop Marvel Unisex White Analogue watch C4048PP29,Zoop,Unisex Kids,995,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round plastic dialFeatures: Reset TimeStrap style: White regular, rubber strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Zoop case", White
10063145,Be Indi Women Pink Printed Straight Palazzos,Be Indi,Women,478,5,"A pair of Pink printed woven straight fit Palazzos, opaque, 2 pockets, and slip-on closure", Pink
10039901,Da Intimo Women Black Solid Skinny-Fit Tights,Da Intimo,Women,1299,5,"Black solid skinny-fit tights, has an elasticated waistband", Black
10052355,Sonata Essentials Men White Analogue watch NL77083YM01,Sonata,Men,1175,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset TimeStrap style: Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", White
